STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
13153,2023-10-10,21:21:00,2023,October,Tuesday,Based on Self Initiated,APP,PO,187,SGT,187,0,O,3,CPW,2,0,0,1,0,1,1,1,0,0,0,1,1,UPSET,18.0,MALE,BLACK,5.1,160.0,U,BRO,BLK,75,A,FULTON ST && HALE AVE,FULTON ST,1017474.0,187535.0,PBBN,BROOKLYN
13154,2023-10-10,21:08:00,2023,October,Tuesday,Based on Self Initiated,APP,PO,83,SGT,318,1,O,1,OTHER,13,1,0,1,0,1,1,1,0,0,0,0,1,FRUSTRATED WITH HIMSELF,25.0,MALE,WHITE HISPANIC,5.7,220.0,HEA,BRO,BLK,83,B,1434 GATES AVE,GATES AVE,1007959.0,193237.0,PBBN,BROOKLYN
13155,2023-10-10,20:48:00,2023,October,Tuesday,Based on Self Initiated,APP,PO,26,LSA,25,1,O,0,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,10,1,0,1,0,1,1,1,0,0,0,0,1,NON COOPERATIVE,58.0,MALE,BLACK HISPANIC,5.7,160.0,THN,BRO,BLK,25,B,E 116 ST && LEXINGTON AVE,E 116 ST,1000414.0,230242.0,PBMN,MANHATTAN
13156,2023-10-11,15:28:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,71,SGT,71,1,O,2,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,AGITATED,17.0,MALE,BLACK,5.7,130.0,THN,BRO,XXX,71,A,1056 PRESIDENT ST,PRESIDENT ST,996322.0,182759.0,PBBS,BROOKLYN
13157,2023-10-11,00:16:00,2023,October,Wednesday,Based on Radio Run,APP,POM,28,SGT,28,1,O,0,ROBBERY,7,1,0,0,0,1,0,0,0,0,0,0,1,ANNOYED/UPSET,30.0,MALE,BLACK,5.11,180.0,MED,ZZZ,XXX,28,D,MOUNT MORRIS PARK W && W 123 ST,MOUNT MORRIS PARK W,999537.0,232842.0,PBMN,MANHATTAN
13158,2023-10-11,17:00:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,42,LT,42,1,O,1,CPW,3,0,0,1,0,1,0,0,0,0,0,0,1,FLED ON FOOT,22.0,MALE,BLACK,5.8,150.0,THN,BLK,BLK,42,B,FREEMAN ST && UNION AVE,FREEMAN ST,1012321.0,241768.0,PBBX,BRONX
13159,2023-10-11,21:34:00,2023,October,Wednesday,Based on Self Initiated,APP,DTS,67,SSA,67,1,O,1,CPW,5,1,0,1,0,1,1,1,0,0,0,1,1,NERVOUS,47.0,MALE,BLACK,5.1,280.0,HEA,BRO,BLK,67,D,E 49 ST && CLARENDON RD,E 49 ST,1003508.0,174046.0,PBBS,BROOKLYN
13160,2023-10-11,20:45:00,2023,October,Wednesday,Based on Self Initiated,APP,POF,803,SGT,803,1,O,1,CPW,1,1,0,1,0,1,1,1,1,1,1,0,1,NORMAL,30.0,MALE,BLACK,5.11,160.0,THN,BRO,BLK,79,D,77 TOMPKINS AVE,TOMPKINS AVE,999157.0,193167.0,PBBN,BROOKLYN
13161,2023-10-11,23:22:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,0,CPW,2,0,0,1,0,1,0,1,0,0,0,0,1,HIGHLY UNCOOPERATIVE,22.0,MALE,BLACK,5.9,165.0,THN,BRO,ZZZ,46,B,E 180 ST && VALENTINE AVE,E 180 ST,1011911.0,249890.0,PBBX,BRONX
13162,2023-10-11,17:28:00,2023,October,Wednesday,Based on C/W on Scene,APP,DI,47,LT,47,0,O,1,BURGLARY,3,1,0,1,0,1,1,1,0,0,0,1,1,COOPERATIVE,31.0,MALE,BLACK,6.3,160.0,THN,BRO,XXX,47,B,2118 BUSSING AVE,BUSSING AVE,1028415.0,265666.0,PBBX,BRONX
13163,2023-10-11,11:54:00,2023,October,Wednesday,Based on C/W on Scene,APP,PO,113,SGT,113,1,O,5,PETIT LARCENY,15,1,0,1,0,1,1,1,0,0,0,0,1,CALM,62.0,MALE,BLACK,5.1,150.0,THN,BLK,BLK,113,C,MARNE PL && 113 AVE,MARNE PL,1045956.0,191834.0,PBQS,QUEENS
13164,2023-10-11,15:29:00,2023,October,Wednesday,Based on Radio Run,APP,PO,24,LT,24,1,O,1,CPW,2,1,0,0,0,1,1,1,0,0,0,1,1,CONFUSED,20.0,MALE,WHITE HISPANIC,5.1,180.0,MED,BRO,BLK,24,C,985 AMSTERDAM AVE,AMSTERDAM AVE,994098.0,231431.0,PBMN,MANHATTAN
13165,2023-10-11,18:54:00,2023,October,Wednesday,Based on Self Initiated,APP,POF,24,LT,24,1,O,25,CPW,6,1,0,0,0,1,0,0,1,0,0,0,1,NERVOUS,35.0,MALE,WHITE HISPANIC,5.8,165.0,THN,BRO,BRO,24,B,COLUMBUS AVE && W 100 ST,COLUMBUS AVE,993767.0,229085.0,PBMN,MANHATTAN
13166,2023-10-11,20:24:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,44,SGT,44,1,O,1,CPW,9,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,25.0,MALE,BLACK,5.1,170.0,MED,BRO,BLK,44,C,E 167 ST && TELLER AVE,E 167 ST,1008493.0,242022.0,PBBX,BRONX
13167,2023-10-11,11:38:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,45,SGT,45,1,I,4,PETIT LARCENY,2,1,1,0,0,1,0,1,1,1,0,0,1,CALM,27.75,MALE,BLACK,5.64,165.72,HEA,BRO,BLK,45,C,691 CO-OP CITY BLVD,CO-OP CITY BLVD,1032643.0,260148.0,PBBX,BRONX
13168,2023-10-11,21:01:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,0,CPW,1,1,0,0,0,1,1,1,0,0,0,1,1,CALM,28.0,MALE,BLACK,6.0,185.0,MED,BRO,XXX,46,B,E 180 ST && TIEBOUT AVE,E 180 ST,1012116.0,249791.0,PBBX,BRONX
13169,2023-10-11,22:52:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,0,CPW,7,1,0,0,0,1,1,0,0,0,0,0,1,CALM,26.0,MALE,WHITE HISPANIC,5.9,175.0,MED,BRO,BLK,46,B,GRAND CONC && E 187 ST,GRAND CONC,1012384.0,252737.0,PBBX,BRONX
13170,2023-10-11,13:47:00,2023,October,Wednesday,Based on Radio Run,APP,POM,72,SGT,72,1,O,9,BURGLARY,1,0,0,1,0,1,0,1,0,0,0,1,1,CALM,46.0,MALE,BLACK,5.1,170.0,MED,BRO,BLK,78,D,PARADE PL && PARKSIDE AVE,PARADE PL,993625.0,177253.0,PBBS,BROOKLYN
13171,2023-10-11,20:40:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,809,SGT,809,1,I,4,CPW,4,1,1,1,0,1,1,1,0,0,0,1,1,UPSET,18.0,MALE,BLACK,5.8,130.0,THN,BRO,BLK,114,C,35-52 24 ST,24 ST,1002424.0,215837.0,PBQN,QUEENS
13172,2023-10-11,21:31:00,2023,October,Wednesday,Based on Radio Run,APP,POM,13,SGT,9,0,O,3,ROBBERY,10,1,0,0,0,1,0,0,0,0,0,0,1,CALM,27.0,MALE,BLACK,6.0,220.0,HEA,BLK,BLK,13,A,UNION SQ E && E 15 ST,UNION SQ E,987060.0,207176.0,PBMS,MANHATTAN
13173,2023-10-11,22:32:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,182,LT,182,1,O,1,CPW,10,1,1,0,1,1,1,0,0,0,0,1,1,NERVOUS,27.75,MALE,BLACK,5.1,170.0,MED,BRO,BLK,32,C,W 136 ST && ADAM CLAYTON POWELL JR BLVD,W 136 ST,999969.0,236564.0,PBMN,MANHATTAN
13174,2023-10-11,23:04:00,2023,October,Wednesday,Based on C/W on Scene,APP,PO,42,SGT,42,1,O,1,GRAND LARCENY AUTO,5,1,0,0,0,1,0,0,0,0,0,0,1,RELAXED,31.0,MALE,BLACK,5.8,170.0,MED,BLK,BLK,42,C,381 E 160 ST,E 160 ST,1007818.0,239448.0,PBBX,BRONX
13175,2023-10-11,17:35:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,48,SGT,48,1,O,2,CPW,3,1,0,1,0,1,0,0,0,0,0,1,1,CALM,27.75,MALE,BLACK,5.11,160.0,MED,BRO,BLK,48,C,ELSMERE PL && MARMION AVE,ELSMERE PL,1015416.0,246313.0,PBBX,BRONX
13176,2023-10-11,23:03:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,48,SGT,48,0,O,3,CPW,9,1,1,0,0,1,1,1,1,1,0,1,1,NERVOUS,24.0,MALE,WHITE HISPANIC,6.1,190.0,MED,BLK,BLK,48,B,E 184 ST && HOFFMAN ST,E 184 ST,1014672.0,250512.0,PBBX,BRONX
13177,2023-10-11,18:42:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,48,SGT,48,1,O,5,CPW,1,1,0,0,0,1,1,1,0,0,0,0,1,VERY NERVOUS,16.0,MALE,WHITE HISPANIC,5.6,140.0,THN,ZZZ,BLK,48,B,WASHINGTON AVE && E 184 ST,WASHINGTON AVE,1013952.0,251095.0,PBBX,BRONX
13178,2023-10-11,18:48:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,48,SGT,48,1,O,2,CPW,15,0,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,28.0,MALE,BLACK,6.3,200.0,THN,BRO,BLK,48,C,E 175 ST && WASHINGTON AVE,E 175 ST,1012098.0,247054.0,PBBX,BRONX
13179,2023-10-11,01:13:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,52,SGT,42,0,O,0,CPW,7,1,0,0,0,1,1,0,0,0,0,0,1,CALM,21.0,MALE,WHITE HISPANIC,6.2,180.0,THN,BRO,XXX,48,C,WEBSTER AVE && ITTNER PL,WEBSTER AVE,1011235.0,247139.0,PBBX,BRONX
13180,2023-10-11,22:25:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,50,SGT,50,1,I,3,AUTO STRIPPIG,3,1,0,0,0,1,1,0,0,0,0,0,1,CALM,25.0,MALE,BLACK HISPANIC,5.1,150.0,THN,BLK,BLK,50,A,RESERVOIR AVENUE && SEDGWICK AVENUE,RESERVOIR AVENUE,1011717.0,258326.0,PBBX,BRONX
13181,2023-10-11,18:54:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,24,LT,24,1,O,6,CPW,21,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,28.0,MALE,WHITE HISPANIC,5.9,200.0,HEA,BRO,BLK,24,B,COLUMBUS AVE && W 100 ST,COLUMBUS AVE,993767.0,229085.0,PBMN,MANHATTAN
13182,2023-10-11,21:49:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,48,SGT,48,1,O,1,CPW,3,1,0,1,0,1,1,1,0,0,1,0,1,CALM,15.0,MALE,BLACK HISPANIC,5.7,150.0,MED,BLK,BLK,48,A,WEBSTER AVE && E 188 ST,WEBSTER AVE,1013788.0,252571.0,PBBX,BRONX
13183,2023-10-11,16:55:00,2023,October,Wednesday,Based on Self Initiated,APP,SGT,79,LT,79,0,O,1,CPW,2,1,0,1,0,1,0,1,0,0,0,1,1,SCARED,15.0,MALE,BLACK,4.11,110.0,THN,BRO,BLK,79,C,GREENE AVE && NOSTRAND AVE,GREENE AVE,997791.0,190083.0,PBBN,BROOKLYN
13184,2023-10-11,14:21:00,2023,October,Wednesday,Based on Radio Run,APP,PO,5,SGT,5,1,O,2,GRAND LARCENY,15,1,1,1,0,1,0,0,0,0,0,0,1,CONFUSED IRATE,46.0,MALE,WHITE,5.11,160.0,THN,BRO,BLN,6,A,BLEECKER ST && LA GUARDIA PL,BLEECKER ST,984540.0,204531.0,PBMS,MANHATTAN
13185,2023-10-11,14:23:00,2023,October,Wednesday,Based on Radio Run,APP,PO,5,SGT,5,0,O,2,GRAND LARCENY,20,1,1,1,0,1,0,0,0,0,0,0,1,CONFUSED,42.0,MALE,WHITE,5.7,150.0,THN,GRN,BLK,6,A,LA GUARDIA PL && BLEECKER ST,LA GUARDIA PL,984540.0,204531.0,PBMS,MANHATTAN
13186,2023-10-11,10:50:00,2023,October,Wednesday,Based on Radio Run,APP,POM,807,LT,807,1,O,0,CPW,5,1,1,1,0,1,1,1,0,0,0,1,1,CALM,15.0,MALE,BLACK,5.1,150.0,THN,BLK,BLK,42,A,1309 WASHINGTON AVE,WASHINGTON AVE,1010168.0,243012.0,PBBX,BRONX
13187,2023-10-11,16:22:00,2023,October,Wednesday,Based on Radio Run,APP,POF,122,SGT,122,1,O,1,ASSAULT,30,1,0,0,0,1,1,0,0,0,0,0,1,EMOTIONALLY DISTURBED IRATE AND UNCOOPERATIVE.,43.0,MALE,WHITE HISPANIC,5.1,170.0,THN,BRO,BRO,122,B,HYLAN BLVD && JACQUES AVE,HYLAN BLVD,953917.0,147341.0,PBSI,STATEN ISLAND
13188,2023-10-11,22:09:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,44,SGT,44,1,O,1,CPW,1,1,0,0,0,1,1,1,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK HISPANIC,5.64,165.72,THN,BRO,BLK,44,C,1183 GERARD AVE,GERARD AVE,1006171.0,243433.0,PBBX,BRONX
13189,2023-10-11,16:30:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,1,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,6.0,165.72,MED,BRO,BLK,46,B,2044 VALENTINE AVE,VALENTINE AVE,1011885.0,249493.0,PBBX,BRONX
13190,2023-10-11,17:53:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,CALM,17.0,MALE,BLACK,5.5,130.0,THN,BRO,BLK,52,A,W 190 ST && AQUEDUCT AVE W,W 190 ST,1011212.0,254389.0,PBBX,BRONX
13191,2023-10-11,17:34:00,2023,October,Wednesday,Based on C/W on Scene,APP,PO,46,SGT,46,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,CALM,18.0,MALE,BLACK,5.6,130.0,THN,BRO,BLK,52,A,DAVIDSON AVE && EVELYN PL,DAVIDSON AVE,1010674.0,252373.0,PBBX,BRONX
13192,2023-10-11,16:51:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,1,CPW,2,1,1,0,0,1,1,0,0,0,0,0,1,CALM,18.0,MALE,BLACK,5.6,130.0,THN,BRO,BLK,46,C,E 183 ST && MORRIS AVE,E 183 ST,1011383.0,251919.0,PBBX,BRONX
13193,2023-10-11,16:51:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,46,SGT,46,1,O,1,CPW,2,1,1,0,0,1,1,0,0,0,0,0,1,CALM,18.0,MALE,BLACK,5.6,130.0,THN,BRO,BLK,46,C,E 183 ST && MORRIS AVE,E 183 ST,1011383.0,251919.0,PBBX,BRONX
13194,2023-10-11,21:21:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,1,O,1,CPW,3,1,0,0,0,1,1,1,0,0,0,0,1,PASSIVE AGGRESSIVE,27.75,MALE,BLACK,5.8,160.0,THN,BLK,BLK,46,D,1998 GRAND AVE,GRAND AVE,1009082.0,250008.0,PBBX,BRONX
13195,2023-10-11,19:34:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,49,SGT,49,1,O,2,CPW,8,1,0,0,0,1,0,0,0,0,0,0,1,NERVOUS,16.0,MALE,BLACK,5.4,150.0,THN,BRO,BLK,49,C,BOSTON ROAD && HERING AVENUE,BOSTON ROAD,1027294.0,251236.0,PBBX,BRONX
13196,2023-10-11,21:50:00,2023,October,Wednesday,Based on Radio Run,APP,PO,42,SGT,42,0,O,2,ASSAULT,2,1,0,1,0,1,0,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,42,B,1528 BRYANT AVE,BRYANT AVE,1015604.0,243004.0,PBBX,BRONX
13197,2023-10-11,21:36:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,805,SGT,805,0,I,1,CRIMINAL TRESPASS,4,1,0,0,1,1,0,0,0,0,0,0,1,CALM,20.0,FEMALE,BLACK,5.64,165.72,THN,BRO,BLK,23,D,2237 2 AVE,2 AVE,1001192.0,229319.0,PBMN,MANHATTAN
13198,2023-10-11,22:32:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,182,LT,182,1,O,1,CPW,1,1,1,0,1,1,1,0,0,0,0,1,1,CALM,27.75,MALE,BLACK,5.11,175.0,THN,BRO,BLK,32,C,W 136 ST && ADAM CLAYTON POWELL JR BLVD,W 136 ST,999969.0,236564.0,PBMN,MANHATTAN
13199,2023-10-11,10:52:00,2023,October,Wednesday,Based on Radio Run,APP,POM,112,SGT,112,0,O,1,PETIT LARCENY,1,1,0,1,0,1,0,1,0,0,0,0,1,UPSET,26.0,MALE,BLACK,6.0,145.0,THN,BLK,BLK,112,A,70-00 AUSTIN ST,AUSTIN ST,1026566.0,201989.0,PBQN,QUEENS
13200,2023-10-11,19:25:00,2023,October,Wednesday,Based on Radio Run,APP,PO,120,SGT,120,0,O,0,CPW,15,1,0,0,1,1,1,0,0,0,0,1,1,ANGRY,30.0,MALE,BLACK,5.8,170.0,MED,BRO,BLK,120,D,229 BROAD ST,BROAD ST,961360.0,166561.0,PBSI,STATEN ISLAND
13201,2023-10-11,21:34:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,40,SGT,40,0,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,UPSET,25.0,MALE,BLACK,5.8,160.0,THN,BRO,BLK,40,A,E 141 ST && ST ANNS AVE,E 141 ST,1007453.0,233952.0,PBBX,BRONX
13202,2023-10-11,23:00:00,2023,October,Wednesday,Based on Radio Run,APP,POF,104,LT,104,0,O,1,BURGLARY,7,1,1,0,0,1,0,0,0,0,0,0,1,CALM AND COOPERATIVE,59.0,MALE,BLACK,5.11,210.0,MED,BRO,BLD,104,B,1925 GATES AVE,GATES AVE,1010355.0,196494.0,PBQN,QUEENS
13203,2023-10-11,23:46:00,2023,October,Wednesday,Based on Radio Run,APP,PO,10,SGT,10,1,O,5,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,APPARENTLY NORMAL,45.0,MALE,BLACK,6.6,200.0,U,BRO,BLD,10,A,203 8 AVE,8 AVE,984291.0,210239.0,PBMS,MANHATTAN
13204,2023-10-11,21:00:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,52,SGT,52,0,O,1,CPW,3,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,52,B,310 E KINGSBRIDGE RD,E KINGSBRIDGE RD,1013460.0,253701.0,PBBX,BRONX
13205,2023-10-11,21:00:00,2023,October,Wednesday,Based on Self Initiated,APP,POM,52,SGT,52,0,O,1,CPW,3,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,MALE,WHITE HISPANIC,5.64,165.72,THN,BRO,BLK,52,B,310 E KINGSBRIDGE RD,E KINGSBRIDGE RD,1013460.0,253701.0,PBBX,BRONX
13206,2023-10-11,21:05:00,2023,October,Wednesday,Based on Radio Run,APP,PO,100,LT,100,1,O,0,GRAND LARCENY AUTO,5,1,0,1,0,1,0,1,0,0,0,0,1,APPARENTLY NORMAL,24.0,MALE,BLACK,5.6,160.0,THN,BRO,BRO,100,A,539 BEACH 64 ST,BEACH 64 ST,1041524.0,156566.0,PBQS,QUEENS
13207,2023-10-11,23:12:00,2023,October,Wednesday,Based on Self Initiated,APP,PO,52,SGT,183,0,O,0,CPW,5,1,0,0,0,1,1,0,0,0,0,0,1,CALM,25.0,MALE,BLACK,6.3,200.0,THN,BRO,BLK,48,B,E 184 ST && BATHGATE AVE,E 184 ST,1014326.0,250858.0,PBBX,BRONX
13208,2023-10-12,01:50:00,2023,October,Thursday,Based on Radio Run,APP,PO,13,LT,13,1,O,1,BURGLARY,5,1,1,1,0,1,0,1,0,0,0,0,1,ANGRY,24.0,MALE,WHITE HISPANIC,5.5,180.0,MED,BRO,BLK,13,C,40 W 25 ST,W 25 ST,986744.0,210224.0,PBMS,MANHATTAN
13209,2023-10-12,01:51:00,2023,October,Thursday,Based on Radio Run,APP,PO,13,LT,13,1,O,1,BURGLARY,5,1,1,1,0,1,0,1,0,0,1,0,1,QUIET,33.0,MALE,BLACK HISPANIC,5.9,170.0,MED,BRO,BLD,13,C,40 W 25 ST,W 25 ST,986744.0,210224.0,PBMS,MANHATTAN
13210,2023-10-12,03:27:00,2023,October,Thursday,Based on Radio Run,APP,PO,24,SGT,23,1,O,1,ASSAULT,5,1,1,0,0,1,1,0,0,0,0,0,1,TALKATIVE,32.0,MALE,BLACK,6.3,230.0,THN,BRO,BLK,24,B,W 93 ST && AMSTERDAM AVE,W 93 ST,992066.0,227872.0,PBMN,MANHATTAN
13211,2023-10-12,02:53:00,2023,October,Thursday,Based on Radio Run,APP,PO,62,SGT,62,1,I,2,GRAND LARCENY,19,1,1,0,0,1,0,0,0,0,0,0,1,CLAM,24.0,MALE,WHITE,5.11,165.0,THN,GRN,BLN,62,C,65 BAY 19 ST,BAY 19 ST,983367.0,159847.0,PBBS,BROOKLYN
13212,2023-10-12,02:53:00,2023,October,Thursday,Based on Radio Run,APP,POM,62,SGT,62,1,O,1,GRAND LARCENY,21,1,1,0,0,1,0,0,0,0,0,0,1,CALM,62.0,MALE,WHITE,5.11,170.0,THN,BRO,GRY,62,C,65 BAY 19 ST,BAY 19 ST,983367.0,159847.0,PBBS,BROOKLYN
13213,2023-10-12,01:44:00,2023,October,Thursday,Based on Self Initiated,APP,PO,72,LT,72,1,O,1,BURGLARY,6,1,0,0,0,1,1,1,1,1,0,0,1,NERVOUS,52.0,MALE,ASIAN / PACIFIC ISLANDER,5.4,180.0,MED,BLK,BLK,72,D,771 55 ST,55 ST,982324.0,171957.0,PBBS,BROOKLYN
13214,2023-10-12,10:57:00,2023,October,Thursday,Based on Radio Run,APP,PO,75,SGT,75,1,O,2,ROBBERY,7,1,0,0,0,1,0,0,0,0,0,0,1,IRRITATED THEN COOPERATIVE,37.0,MALE,BLACK,6.2,200.0,MED,BRO,BLK,75,D,752 HENDRIX ST,HENDRIX ST,1015740.0,180818.0,PBBN,BROOKLYN
13215,2023-10-12,09:00:00,2023,October,Thursday,Based on Radio Run,APP,POM,108,SGT,108,1,S,1,PETIT LARCENY,18,1,0,1,0,1,0,1,0,0,0,0,1,CALM AND COOPERTIVE,43.0,MALE,WHITE,6.0,175.0,MED,ZZZ,BRO,108,A,QUEENS PLZ E && JACKSON AVE,QUEENS PLZ E,1001596.0,212133.0,PBQN,QUEENS
13216,2023-10-12,16:40:00,2023,October,Thursday,Based on Radio Run,APP,PO,808,SGT,808,1,O,1,CPW,10,1,0,0,0,1,1,0,1,1,0,0,1,CALM,19.0,MALE,WHITE HISPANIC,5.6,150.0,MED,BRO,BLK,43,C,BOYNTON AVE && E 173 ST,BOYNTON AVE,1017632.0,242961.0,PBBX,BRONX
13217,2023-10-12,16:36:00,2023,October,Thursday,Based on Radio Run,APP,POF,808,LSA,808,0,O,1,CPW,14,1,0,0,1,1,1,1,1,1,0,1,1,NERVOUS,16.0,MALE,BLACK,5.8,180.0,MED,BRO,BLK,43,C,1300 BOYNTON AVE,BOYNTON AVE,1017817.0,242352.0,PBBX,BRONX
13218,2023-10-12,21:32:00,2023,October,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,1,O,1,CPW,4,1,0,1,0,1,1,1,0,0,0,1,1,PASSIVE AGGRESSIVE,18.0,MALE,BLACK,5.9,180.0,THN,BRO,BLK,46,C,E 183 ST && MORRIS AVE,E 183 ST,1011383.0,251919.0,PBBX,BRONX
13219,2023-10-12,22:54:00,2023,October,Thursday,Based on C/W on Scene,APP,PO,24,SGT,24,1,O,1,ROBBERY,5,0,0,1,0,1,1,1,0,0,0,1,1,AGGRAVATED,42.0,MALE,BLACK,6.0,200.0,U,BRO,BLK,24,B,589 AMSTERDAM AVE,AMSTERDAM AVE,991565.0,226823.0,PBMN,MANHATTAN
13220,2023-10-12,17:00:00,2023,October,Thursday,Based on C/W on Scene,APP,PO,61,SGT,61,1,O,1,ROBBERY,4,1,1,1,0,1,0,1,0,0,0,0,1,SURPRISED,23.0,MALE,BLACK,6.0,200.0,MED,BRO,BLK,61,D,BEDFORD AVE && AVENUE X,BEDFORD AVE,999421.0,155429.0,PBBS,BROOKLYN
13221,2023-10-12,17:00:00,2023,October,Thursday,Based on C/W on Scene,APP,PO,61,SGT,61,1,O,1,ROBBERY,4,1,1,0,0,1,0,1,0,0,1,0,1,SURPRISED,31.0,MALE,BLACK,5.1,150.0,THN,BLK,BLK,61,D,BEDFORD AVE && AVENUE X,BEDFORD AVE,999421.0,155429.0,PBBS,BROOKLYN
13222,2023-10-12,16:12:00,2023,October,Thursday,Based on Radio Run,APP,PO,94,SGT,94,1,O,0,CPW,1,1,0,1,0,1,1,1,0,0,0,1,1,NERVOUS/ UPSET,33.0,MALE,BLACK,6.0,180.0,MED,BRO,BLD,94,B,300 SKILLMAN AVE,SKILLMAN AVE,1001322.0,200418.0,PBBN,BROOKLYN
13223,2023-10-12,13:30:00,2023,October,Thursday,Based on Self Initiated,APP,DT3,318,SGT,318,1,I,5,CPW,10,1,0,1,0,1,1,1,0,0,1,0,1,CALM,14.0,MALE,BLACK,4.11,85.0,THN,BRO,BLK,30,C,1881 AMSTERDAM AVE,AMSTERDAM AVE,999835.0,241780.0,PBMN,MANHATTAN
13224,2023-10-12,00:35:00,2023,October,Thursday,Based on Self Initiated,APP,SGT,42,LT,42,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,CALM,20.0,MALE,BLACK,6.0,180.0,THN,BLK,BLK,42,B,SOUTHERN BLVD && FREEMAN ST,SOUTHERN BLVD,1014172.0,241737.0,PBBX,BRONX
13225,2023-10-12,00:23:00,2023,October,Thursday,Based on Self Initiated,APP,SGT,130,LT,130,1,O,1,CPW,15,1,1,0,0,1,0,1,0,0,0,0,1,CALM,25.0,MALE,BLACK,5.9,165.0,MED,BLK,BRO,44,C,E 166 ST && SHERMAN AVE,E 166 ST,1007096.0,242091.0,PBBX,BRONX
